duration_in_minutes,total_cases_produced_for_day,total_cases_shipped_for_day,line_LOU1,line_LOU2,line_LOU3,line_LOU4,line_LOU5,item_type_SHRF,item_type_LABL,storage_location_type_RSR,storage_location_type_SSR
47.68,85365.0,184751,0,1,0,0,0,0,1,1,0
6.25,30641.0,172452,1,0,0,0,0,0,1,0,1
6.25,67648.0,172452,1,0,0,0,0,0,1,0,1
6.25,120215.0,172452,1,0,0,0,0,0,1,0,1
6.55,30641.0,172452,0,0,1,0,0,0,1,1,0
6.55,67648.0,172452,0,0,1,0,0,0,1,1,0
6.55,120215.0,172452,0,0,1,0,0,0,1,1,0
118.67,40455.0,185474,0,1,0,0,0,0,1,1,0
118.67,67960.0,185474,0,1,0,0,0,0,1,1,0
118.67,133373.0,185474,0,1,0,0,0,0,1,1,0
9.1,132447.0,242595,1,0,0,0,0,0,1,1,0
9.1,61050.0,242595,1,0,0,0,0,0,1,1,0
9.1,416667.0,242595,1,0,0,0,0,0,1,1,0
14.77,132447.0,242595,1,0,0,0,0,0,1,1,0
14.77,61050.0,242595,1,0,0,0,0,0,1,1,0
14.77,416667.0,242595,1,0,0,0,0,0,1,1,0
13.27,132447.0,242595,0,1,0,0,0,0,1,1,0
13.27,61050.0,242595,0,1,0,0,0,0,1,1,0
13.27,416667.0,242595,0,1,0,0,0,0,1,1,0
26.83,29832.0,146600,1,0,0,0,0,0,1,1,0
26.83,247104.0,146600,1,0,0,0,0,0,1,1,0
38.53,110664.0,254392,1,0,0,0,0,0,1,0,1
38.53,97683.0,254392,1,0,0,0,0,0,1,0,1
38.53,109802.0,254392,1,0,0,0,0,0,1,0,1
38.53,1385935.0,254392,1,0,0,0,0,0,1,0,1
8.32,110664.0,254392,1,0,0,0,0,0,1,0,1
8.32,97683.0,254392,1,0,0,0,0,0,1,0,1
8.32,109802.0,254392,1,0,0,0,0,0,1,0,1
8.32,1385935.0,254392,1,0,0,0,0,0,1,0,1
121.68,110664.0,254392,1,0,0,0,0,0,1,0,1
121.68,97683.0,254392,1,0,0,0,0,0,1,0,1
121.68,109802.0,254392,1,0,0,0,0,0,1,0,1
121.68,1385935.0,254392,1,0,0,0,0,0,1,0,1
37.1,110664.0,254392,1,0,0,0,0,0,1,1,0
37.1,97683.0,254392,1,0,0,0,0,0,1,1,0
37.1,109802.0,254392,1,0,0,0,0,0,1,1,0
37.1,1385935.0,254392,1,0,0,0,0,0,1,1,0
34.67,11287.0,205552,0,1,0,0,0,0,1,1,0
34.67,50927.0,205552,0,1,0,0,0,0,1,1,0
34.67,412488.0,205552,0,1,0,0,0,0,1,1,0
7.63,32776.0,84303,0,1,0,0,0,0,1,0,1
7.63,369600.0,84303,0,1,0,0,0,0,1,0,1
7.63,2011.0,84303,0,1,0,0,0,0,1,0,1
11.6,58888.0,187649,1,0,0,0,0,0,1,0,1
11.6,53373.0,187649,1,0,0,0,0,0,1,0,1
11.6,60173.0,187649,1,0,0,0,0,0,1,0,1
11.6,351397.0,187649,1,0,0,0,0,0,1,0,1
11.6,19667.0,187649,1,0,0,0,0,0,1,0,1
32.67,58888.0,187649,0,1,0,0,0,0,1,1,0
32.67,53373.0,187649,0,1,0,0,0,0,1,1,0
32.67,60173.0,187649,0,1,0,0,0,0,1,1,0
32.67,351397.0,187649,0,1,0,0,0,0,1,1,0
32.67,19667.0,187649,0,1,0,0,0,0,1,1,0
27.4,217783.0,204536,1,0,0,0,0,0,1,1,0
27.4,65442.0,204536,1,0,0,0,0,0,1,1,0
27.4,20840.0,204536,1,0,0,0,0,0,1,1,0
27.4,380019.0,204536,1,0,0,0,0,0,1,1,0
27.4,10870.0,204536,1,0,0,0,0,0,1,1,0
6.97,51917.0,198362,1,0,0,0,0,0,1,0,1
6.97,68150.0,198362,1,0,0,0,0,0,1,0,1
6.97,924704.0,198362,1,0,0,0,0,0,1,0,1
6.97,101178.0,198362,1,0,0,0,0,0,1,0,1
5.73,51917.0,198362,0,1,0,0,0,0,1,0,1
5.73,68150.0,198362,0,1,0,0,0,0,1,0,1
5.73,924704.0,198362,0,1,0,0,0,0,1,0,1
5.73,101178.0,198362,0,1,0,0,0,0,1,0,1
9.45,51917.0,198362,1,0,0,0,0,0,1,0,1
9.45,68150.0,198362,1,0,0,0,0,0,1,0,1
9.45,924704.0,198362,1,0,0,0,0,0,1,0,1
9.45,101178.0,198362,1,0,0,0,0,0,1,0,1
7.42,51917.0,198362,1,0,0,0,0,0,1,0,1
7.42,68150.0,198362,1,0,0,0,0,0,1,0,1
7.42,924704.0,198362,1,0,0,0,0,0,1,0,1
7.42,101178.0,198362,1,0,0,0,0,0,1,0,1
56.2,63866.0,196208,1,0,0,0,0,0,1,0,1
56.2,187432.0,196208,1,0,0,0,0,0,1,0,1
56.2,365360.0,196208,1,0,0,0,0,0,1,0,1
17.57,58888.0,187649,1,0,0,0,0,0,1,0,1
17.57,53373.0,187649,1,0,0,0,0,0,1,0,1
17.57,60173.0,187649,1,0,0,0,0,0,1,0,1
17.57,351397.0,187649,1,0,0,0,0,0,1,0,1
17.57,19667.0,187649,1,0,0,0,0,0,1,0,1
9.75,71558.0,169950,1,0,0,0,0,0,1,1,0
9.75,78917.0,169950,1,0,0,0,0,0,1,1,0
9.75,41407.0,169950,1,0,0,0,0,0,1,1,0
21.38,71558.0,169950,0,1,0,0,0,0,1,1,0
21.38,78917.0,169950,0,1,0,0,0,0,1,1,0
21.38,41407.0,169950,0,1,0,0,0,0,1,1,0
18.3,71558.0,169950,0,1,0,0,0,0,1,0,1
18.3,78917.0,169950,0,1,0,0,0,0,1,0,1
18.3,41407.0,169950,0,1,0,0,0,0,1,0,1
9.48,107705.0,256696,1,0,0,0,0,0,1,1,0
9.48,80561.0,256696,1,0,0,0,0,0,1,1,0
9.48,78360.0,256696,1,0,0,0,0,0,1,1,0
9.48,128212.0,256696,1,0,0,0,0,0,1,1,0
12.25,107705.0,256696,1,0,0,0,0,0,1,1,0
12.25,80561.0,256696,1,0,0,0,0,0,1,1,0
12.25,78360.0,256696,1,0,0,0,0,0,1,1,0
12.25,128212.0,256696,1,0,0,0,0,0,1,1,0
9.12,71558.0,169950,1,0,0,0,0,0,1,1,0
9.12,78917.0,169950,1,0,0,0,0,0,1,1,0
9.12,41407.0,169950,1,0,0,0,0,0,1,1,0
9.35,9411.0,134061,1,0,0,0,0,0,1,1,0
9.35,51014.0,134061,1,0,0,0,0,0,1,1,0
7.57,79046.0,84601,0,1,0,0,0,0,1,1,0
7.57,78605.0,84601,0,1,0,0,0,0,1,1,0
8.58,19306.0,250416,1,0,0,0,0,0,1,0,1
8.58,61895.0,250416,1,0,0,0,0,0,1,0,1
8.58,58723.0,250416,1,0,0,0,0,0,1,0,1
18.92,61920.0,264280,1,0,0,0,0,0,1,1,0
18.92,59437.0,264280,1,0,0,0,0,0,1,1,0
18.92,8957.0,264280,1,0,0,0,0,0,1,1,0
18.92,560632.0,264280,1,0,0,0,0,0,1,1,0
8.22,119602.0,139740,0,1,0,0,0,0,1,0,1
8.22,65485.0,139740,0,1,0,0,0,0,1,0,1
8.22,1498816.0,139740,0,1,0,0,0,0,1,0,1
8.22,76013.0,139740,0,1,0,0,0,0,1,0,1
20.0,119602.0,139740,0,1,0,0,0,0,1,0,1
20.0,65485.0,139740,0,1,0,0,0,0,1,0,1
20.0,1498816.0,139740,0,1,0,0,0,0,1,0,1
20.0,76013.0,139740,0,1,0,0,0,0,1,0,1
20.73,119602.0,139740,1,0,0,0,0,0,1,1,0
20.73,65485.0,139740,1,0,0,0,0,0,1,1,0
20.73,1498816.0,139740,1,0,0,0,0,0,1,1,0
20.73,76013.0,139740,1,0,0,0,0,0,1,1,0
6.68,44629.0,155184,1,0,0,0,0,0,1,0,1
6.68,72512.0,155184,1,0,0,0,0,0,1,0,1
6.68,533632.0,155184,1,0,0,0,0,0,1,0,1
11.73,44629.0,155184,1,0,0,0,0,0,1,0,1
11.73,72512.0,155184,1,0,0,0,0,0,1,0,1
11.73,533632.0,155184,1,0,0,0,0,0,1,0,1
7.12,61920.0,264280,0,0,1,0,0,0,1,1,0
7.12,59437.0,264280,0,0,1,0,0,0,1,1,0
7.12,8957.0,264280,0,0,1,0,0,0,1,1,0
7.12,560632.0,264280,0,0,1,0,0,0,1,1,0
15.92,141351.0,301720,1,0,0,0,0,0,1,1,0
15.92,106090.0,301720,1,0,0,0,0,0,1,1,0
15.92,63723.0,301720,1,0,0,0,0,0,1,1,0
15.92,579744.0,301720,1,0,0,0,0,0,1,1,0
8.67,6571.0,253932,1,0,0,0,0,0,1,0,1
8.67,50680.0,253932,1,0,0,0,0,0,1,0,1
8.67,977152.0,253932,1,0,0,0,0,0,1,0,1
8.67,72463.0,253932,1,0,0,0,0,0,1,0,1
10.32,0.0,141242,1,0,0,0,0,0,1,1,0
10.32,3210.0,141242,1,0,0,0,0,0,1,1,0
10.32,468864.0,141242,1,0,0,0,0,0,1,1,0
10.32,36781.0,141242,1,0,0,0,0,0,1,1,0
9.98,0.0,141242,1,0,0,0,0,0,1,1,0
9.98,3210.0,141242,1,0,0,0,0,0,1,1,0
9.98,468864.0,141242,1,0,0,0,0,0,1,1,0
9.98,36781.0,141242,1,0,0,0,0,0,1,1,0
9.57,20429.0,158856,1,0,0,0,0,0,1,1,0
9.57,65181.0,158856,1,0,0,0,0,0,1,1,0
9.57,26936.0,158856,1,0,0,0,0,0,1,1,0
9.57,8545.0,158856,1,0,0,0,0,0,1,1,0
6.33,20429.0,158856,0,1,0,0,0,0,1,1,0
6.33,65181.0,158856,0,1,0,0,0,0,1,1,0
6.33,26936.0,158856,0,1,0,0,0,0,1,1,0
6.33,8545.0,158856,0,1,0,0,0,0,1,1,0
10.92,54814.0,251116,0,1,0,0,0,0,1,1,0
10.92,64857.0,251116,0,1,0,0,0,0,1,1,0
10.92,92850.0,251116,0,1,0,0,0,0,1,1,0
10.92,897600.0,251116,0,1,0,0,0,0,1,1,0
6.78,128583.0,214000,0,1,0,0,0,0,1,1,0
6.78,60025.0,214000,0,1,0,0,0,0,1,1,0
6.78,56043.0,214000,0,1,0,0,0,0,1,1,0
16.93,128583.0,214000,0,1,0,0,0,0,1,0,1
16.93,60025.0,214000,0,1,0,0,0,0,1,0,1
16.93,56043.0,214000,0,1,0,0,0,0,1,0,1
9.3,128583.0,214000,1,0,0,0,0,0,1,1,0
9.3,60025.0,214000,1,0,0,0,0,0,1,1,0
9.3,56043.0,214000,1,0,0,0,0,0,1,1,0
18.02,112730.0,188301,1,0,0,0,0,0,1,1,0
18.02,104154.0,188301,1,0,0,0,0,0,1,1,0
18.02,22603.0,188301,1,0,0,0,0,0,1,1,0
18.02,86731.0,188301,1,0,0,0,0,0,1,1,0
9.83,21174.0,228732,1,0,0,0,0,0,1,0,1
9.83,46710.0,228732,1,0,0,0,0,0,1,0,1
9.83,24166.0,228732,1,0,0,0,0,0,1,0,1
9.83,96246.0,228732,1,0,0,0,0,0,1,0,1
9.83,32641.0,228732,1,0,0,0,0,0,1,0,1
9.45,17793.0,204096,1,0,0,0,0,0,1,0,1
9.45,89654.0,204096,1,0,0,0,0,0,1,0,1
9.45,159334.0,204096,1,0,0,0,0,0,1,0,1
10.53,17793.0,204096,1,0,0,0,0,0,1,1,0
10.53,89654.0,204096,1,0,0,0,0,0,1,1,0
10.53,159334.0,204096,1,0,0,0,0,0,1,1,0
34.57,0.0,173256,0,1,0,0,0,0,1,1,0
34.57,35861.0,173256,0,1,0,0,0,0,1,1,0
34.57,36576.0,173256,0,1,0,0,0,0,1,1,0
34.57,511741.0,173256,0,1,0,0,0,0,1,1,0
7.87,40304.0,265260,1,0,0,0,0,0,1,0,1
7.87,58581.0,265260,1,0,0,0,0,0,1,0,1
7.87,41947.0,265260,1,0,0,0,0,0,1,0,1
7.87,359040.0,265260,1,0,0,0,0,0,1,0,1
5.37,82659.0,268760,1,0,0,0,0,0,1,0,1
5.37,79405.0,268760,1,0,0,0,0,0,1,0,1
5.37,28457.0,268760,1,0,0,0,0,0,1,0,1
5.37,762432.0,268760,1,0,0,0,0,0,1,0,1
9.9,82659.0,268760,1,0,0,0,0,0,1,0,1
9.9,79405.0,268760,1,0,0,0,0,0,1,0,1
9.9,28457.0,268760,1,0,0,0,0,0,1,0,1
9.9,762432.0,268760,1,0,0,0,0,0,1,0,1
15.05,52687.0,214064,1,0,0,0,0,0,1,1,0
15.05,55996.0,214064,1,0,0,0,0,0,1,1,0
15.05,305686.0,214064,1,0,0,0,0,0,1,1,0
15.05,60172.0,214064,1,0,0,0,0,0,1,1,0
19.17,52687.0,214064,0,1,0,0,0,0,1,1,0
19.17,55996.0,214064,0,1,0,0,0,0,1,1,0
19.17,305686.0,214064,0,1,0,0,0,0,1,1,0
19.17,60172.0,214064,0,1,0,0,0,0,1,1,0
23.95,16199.0,236508,1,0,0,0,0,0,1,0,1
23.95,64561.0,236508,1,0,0,0,0,0,1,0,1
23.95,932659.0,236508,1,0,0,0,0,0,1,0,1
23.95,69616.0,236508,1,0,0,0,0,0,1,0,1
7.48,102256.0,266699,0,1,0,0,0,0,1,1,0
7.48,70156.0,266699,0,1,0,0,0,0,1,1,0
7.48,91670.0,266699,0,1,0,0,0,0,1,1,0
7.48,1190627.0,266699,0,1,0,0,0,0,1,1,0
10.53,102256.0,266699,0,1,0,0,0,0,1,1,0
10.53,70156.0,266699,0,1,0,0,0,0,1,1,0
10.53,91670.0,266699,0,1,0,0,0,0,1,1,0
10.53,1190627.0,266699,0,1,0,0,0,0,1,1,0
10.62,69818.0,194167,1,0,0,0,0,0,1,0,1
10.62,50643.0,194167,1,0,0,0,0,0,1,0,1
10.62,62166.0,194167,1,0,0,0,0,0,1,0,1
10.62,530464.0,194167,1,0,0,0,0,0,1,0,1
10.62,38627.0,194167,1,0,0,0,0,0,1,0,1
23.25,67710.0,177948,1,0,0,0,0,0,1,0,1
23.25,95307.0,177948,1,0,0,0,0,0,1,0,1
23.25,915200.0,177948,1,0,0,0,0,0,1,0,1
24.13,82659.0,268760,0,0,1,0,0,0,1,0,1
24.13,79405.0,268760,0,0,1,0,0,0,1,0,1
24.13,28457.0,268760,0,0,1,0,0,0,1,0,1
24.13,762432.0,268760,0,0,1,0,0,0,1,0,1
31.28,82659.0,268760,0,1,0,0,0,0,1,0,1
31.28,79405.0,268760,0,1,0,0,0,0,1,0,1
31.28,28457.0,268760,0,1,0,0,0,0,1,0,1
31.28,762432.0,268760,0,1,0,0,0,0,1,0,1
6.87,18387.0,242648,0,0,1,0,0,0,1,0,1
6.87,59455.0,242648,0,0,1,0,0,0,1,0,1
6.87,35294.0,242648,0,0,1,0,0,0,1,0,1
6.87,486189.0,242648,0,0,1,0,0,0,1,0,1
17.98,118480.0,192352,0,0,1,0,0,0,1,0,1
17.98,52553.0,192352,0,0,1,0,0,0,1,0,1
17.98,72302.0,192352,0,0,1,0,0,0,1,0,1
17.98,936672.0,192352,0,0,1,0,0,0,1,0,1
17.98,114399.0,192352,0,0,1,0,0,0,1,0,1
49.92,118480.0,192352,1,0,0,0,0,0,1,0,1
49.92,52553.0,192352,1,0,0,0,0,0,1,0,1
49.92,72302.0,192352,1,0,0,0,0,0,1,0,1
49.92,936672.0,192352,1,0,0,0,0,0,1,0,1
49.92,114399.0,192352,1,0,0,0,0,0,1,0,1
13.1,0.0,219856,0,1,0,0,0,0,1,1,0
13.1,78518.0,219856,0,1,0,0,0,0,1,1,0
13.1,39920.0,219856,0,1,0,0,0,0,1,1,0
13.1,485586.0,219856,0,1,0,0,0,0,1,1,0
52.85,0.0,219856,0,1,0,0,0,0,1,1,0
52.85,78518.0,219856,0,1,0,0,0,0,1,1,0
52.85,39920.0,219856,0,1,0,0,0,0,1,1,0
52.85,485586.0,219856,0,1,0,0,0,0,1,1,0
39.5,0.0,219856,1,0,0,0,0,0,1,1,0
39.5,78518.0,219856,1,0,0,0,0,0,1,1,0
39.5,39920.0,219856,1,0,0,0,0,0,1,1,0
39.5,485586.0,219856,1,0,0,0,0,0,1,1,0
23.18,0.0,219856,1,0,0,0,0,0,1,1,0
23.18,78518.0,219856,1,0,0,0,0,0,1,1,0
23.18,39920.0,219856,1,0,0,0,0,0,1,1,0
23.18,485586.0,219856,1,0,0,0,0,0,1,1,0
6.97,58256.0,163975,0,1,0,0,0,0,1,0,1
6.97,28824.0,163975,0,1,0,0,0,0,1,0,1
6.97,357142.0,163975,0,1,0,0,0,0,1,0,1
12.45,159861.0,165620,1,0,0,0,0,0,1,1,0
12.45,11205.0,165620,1,0,0,0,0,0,1,1,0
12.45,1334784.0,165620,1,0,0,0,0,0,1,1,0
12.45,88206.0,165620,1,0,0,0,0,0,1,1,0
13.8,159861.0,165620,0,1,0,0,0,0,1,1,0
13.8,11205.0,165620,0,1,0,0,0,0,1,1,0
13.8,1334784.0,165620,0,1,0,0,0,0,1,1,0
13.8,88206.0,165620,0,1,0,0,0,0,1,1,0
22.53,114548.0,198394,1,0,0,0,0,0,1,1,0
22.53,37560.0,198394,1,0,0,0,0,0,1,1,0
22.53,440352.0,198394,1,0,0,0,0,0,1,1,0
25.25,114548.0,198394,1,0,0,0,0,0,1,1,0
25.25,37560.0,198394,1,0,0,0,0,0,1,1,0
25.25,440352.0,198394,1,0,0,0,0,0,1,1,0
6.28,102256.0,266699,1,0,0,0,0,0,1,1,0
6.28,70156.0,266699,1,0,0,0,0,0,1,1,0
6.28,91670.0,266699,1,0,0,0,0,0,1,1,0
6.28,1190627.0,266699,1,0,0,0,0,0,1,1,0
23.78,77545.0,265176,1,0,0,0,0,0,1,1,0
23.78,94699.0,265176,1,0,0,0,0,0,1,1,0
16.32,77545.0,265176,1,0,0,0,0,0,1,1,0
16.32,94699.0,265176,1,0,0,0,0,0,1,1,0
11.23,81706.0,211882,1,0,0,0,0,0,1,1,0
11.23,128646.0,211882,1,0,0,0,0,0,1,1,0
11.23,529056.0,211882,1,0,0,0,0,0,1,1,0
12.85,118480.0,192352,1,0,0,0,0,0,1,0,1
12.85,52553.0,192352,1,0,0,0,0,0,1,0,1
12.85,72302.0,192352,1,0,0,0,0,0,1,0,1
12.85,936672.0,192352,1,0,0,0,0,0,1,0,1
12.85,114399.0,192352,1,0,0,0,0,0,1,0,1
10.43,17479.0,185652,0,1,0,0,0,0,1,0,1
10.43,89061.0,185652,0,1,0,0,0,0,1,0,1
10.43,115331.0,185652,0,1,0,0,0,0,1,0,1
10.43,934208.0,185652,0,1,0,0,0,0,1,0,1
35.43,25687.0,193364,1,0,0,0,0,0,1,1,0
35.43,32430.0,193364,1,0,0,0,0,0,1,1,0
35.43,612480.0,193364,1,0,0,0,0,0,1,1,0
24.7,76159.0,153832,0,1,0,0,0,0,1,1,0
24.7,306944.0,153832,0,1,0,0,0,0,1,1,0
9.08,76159.0,153832,0,1,0,0,0,0,1,1,0
9.08,306944.0,153832,0,1,0,0,0,0,1,1,0
13.82,76159.0,153832,1,0,0,0,0,0,1,1,0
13.82,306944.0,153832,1,0,0,0,0,0,1,1,0
14.0,105712.0,176704,1,0,0,0,0,0,1,1,0
14.0,31229.0,176704,1,0,0,0,0,0,1,1,0
14.0,1602304.0,176704,1,0,0,0,0,0,1,1,0
14.0,133048.0,176704,1,0,0,0,0,0,1,1,0
16.42,66769.0,157497,1,0,0,0,0,0,1,1,0
16.42,71812.0,157497,1,0,0,0,0,0,1,1,0
16.42,56460.0,157497,1,0,0,0,0,0,1,1,0
16.42,566201.0,157497,1,0,0,0,0,0,1,1,0
14.4,66769.0,157497,1,0,0,0,0,0,1,1,0
14.4,71812.0,157497,1,0,0,0,0,0,1,1,0
14.4,56460.0,157497,1,0,0,0,0,0,1,1,0
14.4,566201.0,157497,1,0,0,0,0,0,1,1,0
18.27,0.0,221066,1,0,0,0,0,0,1,0,1
18.27,60182.0,221066,1,0,0,0,0,0,1,0,1
18.27,39060.0,221066,1,0,0,0,0,0,1,0,1
18.27,203456.0,221066,1,0,0,0,0,0,1,0,1
4.58,0.0,221066,1,0,0,0,0,0,1,0,1
4.58,60182.0,221066,1,0,0,0,0,0,1,0,1
4.58,39060.0,221066,1,0,0,0,0,0,1,0,1
4.58,203456.0,221066,1,0,0,0,0,0,1,0,1
6.38,0.0,221066,0,1,0,0,0,0,1,0,1
6.38,60182.0,221066,0,1,0,0,0,0,1,0,1
6.38,39060.0,221066,0,1,0,0,0,0,1,0,1
6.38,203456.0,221066,0,1,0,0,0,0,1,0,1
13.32,61543.0,189619,1,0,0,0,0,0,1,0,1
13.32,48243.0,189619,1,0,0,0,0,0,1,0,1
13.32,974305.0,189619,1,0,0,0,0,0,1,0,1
12.2,84598.0,151993,1,0,0,0,0,0,1,1,0
12.2,48901.0,151993,1,0,0,0,0,0,1,1,0
12.2,60316.0,151993,1,0,0,0,0,0,1,1,0
12.2,281248.0,151993,1,0,0,0,0,0,1,1,0
6.57,84598.0,151993,1,0,0,0,0,0,1,0,1
6.57,48901.0,151993,1,0,0,0,0,0,1,0,1
6.57,60316.0,151993,1,0,0,0,0,0,1,0,1
6.57,281248.0,151993,1,0,0,0,0,0,1,0,1
20.15,67452.0,116016,1,0,0,0,0,0,1,1,0
20.15,51390.0,116016,1,0,0,0,0,0,1,1,0
20.15,39228.0,116016,1,0,0,0,0,0,1,1,0
20.15,157600.0,116016,1,0,0,0,0,0,1,1,0
13.42,167429.0,150552,1,0,0,0,0,0,1,1,0
13.42,41876.0,150552,1,0,0,0,0,0,1,1,0
84.77,119918.0,196614,0,1,0,0,0,0,1,1,0
84.77,40874.0,196614,0,1,0,0,0,0,1,1,0
34.77,119918.0,196614,1,0,0,0,0,0,1,1,0
34.77,40874.0,196614,1,0,0,0,0,0,1,1,0
20.7,119918.0,196614,1,0,0,0,0,0,1,1,0
20.7,40874.0,196614,1,0,0,0,0,0,1,1,0
11.23,68830.0,246521,1,0,0,0,0,0,1,1,0
11.23,21047.0,246521,1,0,0,0,0,0,1,1,0
11.23,533984.0,246521,1,0,0,0,0,0,1,1,0
14.23,77426.0,239188,1,0,0,0,0,0,1,1,0
14.23,86985.0,239188,1,0,0,0,0,0,1,1,0
14.23,106856.0,239188,1,0,0,0,0,0,1,1,0
14.23,861274.0,239188,1,0,0,0,0,0,1,1,0
12.6,31903.0,163528,0,0,1,0,0,0,1,1,0
12.6,714912.0,163528,0,0,1,0,0,0,1,1,0
12.6,42584.0,163528,0,0,1,0,0,0,1,1,0
6.25,31903.0,163528,1,0,0,0,0,0,1,0,1
6.25,714912.0,163528,1,0,0,0,0,0,1,0,1
6.25,42584.0,163528,1,0,0,0,0,0,1,0,1
22.85,39535.0,197050,0,1,0,0,0,0,1,1,0
22.85,82598.0,197050,0,1,0,0,0,0,1,1,0
22.85,67641.0,197050,0,1,0,0,0,0,1,1,0
22.85,32704.0,197050,0,1,0,0,0,0,1,1,0
7.88,39535.0,197050,0,0,1,0,0,0,1,0,1
7.88,82598.0,197050,0,0,1,0,0,0,1,0,1
7.88,67641.0,197050,0,0,1,0,0,0,1,0,1
7.88,32704.0,197050,0,0,1,0,0,0,1,0,1
13.45,125340.0,216943,0,1,0,0,0,0,1,0,1
13.45,59449.0,216943,0,1,0,0,0,0,1,0,1
13.45,78140.0,216943,0,1,0,0,0,0,1,0,1
13.45,475470.0,216943,0,1,0,0,0,0,1,0,1
41.25,31903.0,163528,0,1,0,0,0,0,1,0,1
41.25,714912.0,163528,0,1,0,0,0,0,1,0,1
41.25,42584.0,163528,0,1,0,0,0,0,1,0,1
19.02,0.0,157356,1,0,0,0,0,0,1,0,1
19.02,68357.0,157356,1,0,0,0,0,0,1,0,1
19.02,47704.0,157356,1,0,0,0,0,0,1,0,1
19.02,990880.0,157356,1,0,0,0,0,0,1,0,1
15.6,83735.0,219042,1,0,0,0,0,0,1,1,0
15.6,59555.0,219042,1,0,0,0,0,0,1,1,0
15.6,289696.0,219042,1,0,0,0,0,0,1,1,0
15.6,69959.0,219042,1,0,0,0,0,0,1,1,0
40.07,36843.0,219934,1,0,0,0,0,0,1,1,0
40.07,63379.0,219934,1,0,0,0,0,0,1,1,0
40.07,728007.0,219934,1,0,0,0,0,0,1,1,0
13.27,108036.0,199048,0,1,0,0,0,0,1,1,0
13.27,51318.0,199048,0,1,0,0,0,0,1,1,0
13.27,84426.0,199048,0,1,0,0,0,0,1,1,0
13.27,941248.0,199048,0,1,0,0,0,0,1,1,0
8.18,33652.0,229558,1,0,0,0,0,0,1,1,0
8.18,60449.0,229558,1,0,0,0,0,0,1,1,0
8.18,1105098.0,229558,1,0,0,0,0,0,1,1,0
8.18,55827.0,229558,1,0,0,0,0,0,1,1,0
34.88,33652.0,229558,1,0,0,0,0,0,1,0,1
34.88,60449.0,229558,1,0,0,0,0,0,1,0,1
34.88,1105098.0,229558,1,0,0,0,0,0,1,0,1
34.88,55827.0,229558,1,0,0,0,0,0,1,0,1
15.53,125340.0,216943,1,0,0,0,0,0,1,0,1
15.53,59449.0,216943,1,0,0,0,0,0,1,0,1
15.53,78140.0,216943,1,0,0,0,0,0,1,0,1
15.53,475470.0,216943,1,0,0,0,0,0,1,0,1
98.8,68340.0,173907,1,0,0,0,0,0,1,1,0
98.8,17068.0,173907,1,0,0,0,0,0,1,1,0
98.8,35966.0,173907,1,0,0,0,0,0,1,1,0
98.8,42592.0,173907,1,0,0,0,0,0,1,1,0
98.8,48714.0,173907,1,0,0,0,0,0,1,1,0
6.12,0.0,192780,1,0,0,0,0,0,1,0,1
6.12,59732.0,192780,1,0,0,0,0,0,1,0,1
6.12,83130.0,192780,1,0,0,0,0,0,1,0,1
6.12,134112.0,192780,1,0,0,0,0,0,1,0,1
6.12,33283.0,192780,1,0,0,0,0,0,1,0,1
17.18,0.0,152283,1,0,0,0,0,0,1,0,1
17.18,57274.0,152283,1,0,0,0,0,0,1,0,1
10.67,0.0,140664,1,0,0,0,0,0,1,0,1
10.67,92278.0,140664,1,0,0,0,0,0,1,0,1
10.67,91250.0,140664,1,0,0,0,0,0,1,0,1
25.43,0.0,140664,1,0,0,0,0,0,1,0,1
25.43,92278.0,140664,1,0,0,0,0,0,1,0,1
25.43,91250.0,140664,1,0,0,0,0,0,1,0,1
10.08,96939.0,206832,1,0,0,0,0,0,1,1,0
10.08,78097.0,206832,1,0,0,0,0,0,1,1,0
10.08,38680.0,206832,1,0,0,0,0,0,1,1,0
10.08,157483.0,206832,1,0,0,0,0,0,1,1,0
17.02,96939.0,206832,1,0,0,0,0,0,1,1,0
17.02,78097.0,206832,1,0,0,0,0,0,1,1,0
17.02,38680.0,206832,1,0,0,0,0,0,1,1,0
17.02,157483.0,206832,1,0,0,0,0,0,1,1,0
17.45,222383.0,197234,1,0,0,0,0,0,1,1,0
17.45,70718.0,197234,1,0,0,0,0,0,1,1,0
17.45,34032.0,197234,1,0,0,0,0,0,1,1,0
17.45,1227741.0,197234,1,0,0,0,0,0,1,1,0
19.52,222383.0,197234,0,1,0,0,0,0,1,1,0
19.52,70718.0,197234,0,1,0,0,0,0,1,1,0
19.52,34032.0,197234,0,1,0,0,0,0,1,1,0
19.52,1227741.0,197234,0,1,0,0,0,0,1,1,0
7.7,222383.0,197234,1,0,0,0,0,0,1,1,0
7.7,70718.0,197234,1,0,0,0,0,0,1,1,0
7.7,34032.0,197234,1,0,0,0,0,0,1,1,0
7.7,1227741.0,197234,1,0,0,0,0,0,1,1,0
11.88,0.0,140664,0,1,0,0,0,0,1,1,0
11.88,92278.0,140664,0,1,0,0,0,0,1,1,0
11.88,91250.0,140664,0,1,0,0,0,0,1,1,0
20.03,0.0,178419,0,1,0,0,0,0,1,1,0
20.03,85963.0,178419,0,1,0,0,0,0,1,1,0
20.8,33563.0,184488,0,1,0,0,0,0,1,1,0
20.8,98179.0,184488,0,1,0,0,0,0,1,1,0
20.8,160050.0,184488,0,1,0,0,0,0,1,1,0
